Product ID,Optimal Price,Estimated Revenue,Price Elasticity,Intercept,Return Rate (%),Storage Cost,Elasticity Index
6493,85,19005.88994740673,-1.5934448263050003,359.0415154995336,3.47,4.15,0.59
6493,85,19005.88994740673,-1.5934448263050003,359.0415154995336,2.59,2.58,2.5
6493,85,19005.88994740673,-1.5934448263050003,359.0415154995336,1.25,1.73,0.92
3048,77,36230.67056436013,4.023609220670588,160.7102791558988,16.52,6.59,1.37
3048,77,36230.67056436013,4.023609220670588,160.7102791558988,8.76,3.21,2.5
3048,77,36230.67056436013,4.023609220670588,160.7102791558988,12.65,2.56,2.39
3048,77,36230.67056436013,4.023609220670588,160.7102791558988,2.16,6.3,1.9
3048,77,36230.67056436013,4.023609220670588,160.7102791558988,15.84,7.8,2.11
6135,85,18269.973144658383,1.949468825365273,49.23601036934453,4.06,1.9,2.27
6135,85,18269.973144658383,1.949468825365273,49.23601036934453,11.28,1.14,0.53
6135,85,18269.973144658383,1.949468825365273,49.23601036934453,1.94,4.59,0.7
6135,85,18269.973144658383,1.949468825365273,49.23601036934453,5.67,8.23,1.85
6135,85,18269.973144658383,1.949468825365273,49.23601036934453,3.62,3.21,2.1
8115,84,32581.023535739536,4.598525578761346,1.5931791904699537,8.61,9.61,1.22
8115,84,32581.023535739536,4.598525578761346,1.5931791904699537,16.02,3.83,2.49
8115,84,32581.023535739536,4.598525578761346,1.5931791904699537,4.47,9.06,0.82
8115,84,32581.023535739536,4.598525578761346,1.5931791904699537,4.17,1.93,1.82
8115,84,32581.023535739536,4.598525578761346,1.5931791904699537,9.45,2.45,1.39
9802,92,42334.50713589633,4.9225782401616724,7.280488164868871,8.55,3.09,0.8
9802,92,42334.50713589633,4.9225782401616724,7.280488164868871,15.44,3.48,1.18
9802,92,42334.50713589633,4.9225782401616724,7.280488164868871,8.11,1.19,0.66
9802,92,42334.50713589633,4.9225782401616724,7.280488164868871,13.85,3.28,0.63
9802,92,42334.50713589633,4.9225782401616724,7.280488164868871,2.53,7.2,1.38
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,8.33,4.27,1.98
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,8.46,3.22,0.98
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,16.99,3.51,0.61
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,7.84,8.32,1.94
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,2.56,6.13,1.42
5336,88,31745.91394737971,2.8419200731522944,110.66005569191293,15.16,8.16,1.78
6384,86,16106.050996426076,-2.0985371060993603,367.7538538736854,0.98,8.84,1.56
6384,86,16106.050996426076,-2.0985371060993603,367.7538538736854,10.07,9.33,1.76
6384,86,16106.050996426076,-2.0985371060993603,367.7538538736854,10.24,9.25,1.49
6384,86,16106.050996426076,-2.0985371060993603,367.7538538736854,8.03,4.11,1.28
6384,86,16106.050996426076,-2.0985371060993603,367.7538538736854,7.04,3.92,1.21
5133,96,18289.48361891391,0.7031924448821443,123.00897965500069,0.74,7.74,1.72
5133,96,18289.48361891391,0.7031924448821443,123.00897965500069,7.72,8.22,1.72
5133,96,18289.48361891391,0.7031924448821443,123.00897965500069,4.74,3.16,2.33
5133,96,18289.48361891391,0.7031924448821443,123.00897965500069,8.5,8.66,1.61
5133,96,18289.48361891391,0.7031924448821443,123.00897965500069,16.99,1.62,2.42
8305,42,9977.619425152374,1.7103892192509078,165.72602005699457,17.63,2.18,1.91
8305,42,9977.619425152374,1.7103892192509078,165.72602005699457,5.69,6.26,0.51
8305,42,9977.619425152374,1.7103892192509078,165.72602005699457,8.08,8.49,1.57
8305,42,9977.619425152374,1.7103892192509078,165.72602005699457,6.08,7.08,0.61
8305,42,9977.619425152374,1.7103892192509078,165.72602005699457,0.25,3.29,1.9
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,6.12,2.15,0.51
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,6.21,8.84,1.17
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,19.51,2.97,2.41
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,11.39,1.34,1.97
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,6.35,8.84,0.98
3783,85,15742.963302414835,-0.8593579242189511,258.2567565281971,0.63,9.22,2.01
3865,67,15281.470705206622,-3.404367003325735,456.174241539341,15.66,7.14,0.64
3865,67,15281.470705206622,-3.404367003325735,456.174241539341,10.15,9.05,1.97
3865,67,15281.470705206622,-3.404367003325735,456.174241539341,14.0,2.76,0.71
3865,67,15281.470705206622,-3.404367003325735,456.174241539341,16.22,1.46,0.97
3865,67,15281.470705206622,-3.404367003325735,456.174241539341,13.89,5.89,2.08
2522,99,30770.14299577122,1.8039114403553504,132.22229261463065,1.07,4.97,1.95
2522,99,30770.14299577122,1.8039114403553504,132.22229261463065,0.05,1.27,0.8
2522,99,30770.14299577122,1.8039114403553504,132.22229261463065,14.04,3.02,1.7
2522,99,30770.14299577122,1.8039114403553504,132.22229261463065,18.45,9.78,1.9
2522,99,30770.14299577122,1.8039114403553504,132.22229261463065,6.79,1.86,1.67
7414,87,21945.030631244812,2.6629073442735818,20.568792441816896,6.32,5.71,1.55
7414,87,21945.030631244812,2.6629073442735818,20.568792441816896,4.41,7.67,1.51
7414,87,21945.030631244812,2.6629073442735818,20.568792441816896,13.4,8.21,1.07
7414,87,21945.030631244812,2.6629073442735818,20.568792441816896,19.58,3.48,0.8
7414,87,21945.030631244812,2.6629073442735818,20.568792441816896,7.96,8.93,0.86
4605,69,18865.513203474482,0.33809391615909334,250.08475461798605,12.54,5.6,2.27
4605,69,18865.513203474482,0.33809391615909334,250.08475461798605,2.24,8.89,1.96
4605,69,18865.513203474482,0.33809391615909334,250.08475461798605,3.72,5.38,1.87
4605,69,18865.513203474482,0.33809391615909334,250.08475461798605,8.73,2.42,1.03
4605,69,18865.513203474482,0.33809391615909334,250.08475461798605,8.01,6.82,1.66
8882,67,10608.667061948849,-2.3394926798379645,315.08432390658913,16.99,7.07,1.54
8882,67,10608.667061948849,-2.3394926798379645,315.08432390658913,5.59,5.47,1.23
8882,67,10608.667061948849,-2.3394926798379645,315.08432390658913,9.09,2.63,0.7
8882,67,10608.667061948849,-2.3394926798379645,315.08432390658913,0.55,5.2,1.64
8882,67,10608.667061948849,-2.3394926798379645,315.08432390658913,11.84,9.14,0.95
8556,88,30478.413736535727,1.4403589241034027,219.59402532135198,18.03,3.02,2.37
8556,88,30478.413736535727,1.4403589241034027,219.59402532135198,16.99,6.82,1.05
8556,88,30478.413736535727,1.4403589241034027,219.59402532135198,3.24,7.55,1.73
8556,88,30478.413736535727,1.4403589241034027,219.59402532135198,1.44,3.52,1.21
8556,88,30478.413736535727,1.4403589241034027,219.59402532135198,14.33,9.26,1.57
4539,96,21144.817112523182,-0.8496708476077995,301.8269129591319,8.07,9.2,0.76
4539,96,21144.817112523182,-0.8496708476077995,301.8269129591319,2.59,5.26,1.99
4539,96,21144.817112523182,-0.8496708476077995,301.8269129591319,10.2,8.45,1.96
4539,96,21144.817112523182,-0.8496708476077995,301.8269129591319,6.59,1.57,2.38
4539,96,21144.817112523182,-0.8496708476077995,301.8269129591319,5.74,5.25,2.25
4410,97,31734.60705842715,4.6407929950975575,-122.99602301490486,19.5,5.84,1.63
4410,97,31734.60705842715,4.6407929950975575,-122.99602301490486,5.85,7.76,1.11
4410,97,31734.60705842715,4.6407929950975575,-122.99602301490486,20.0,8.13,0.51
4410,97,31734.60705842715,4.6407929950975575,-122.99602301490486,4.39,1.55,0.84
4410,97,31734.60705842715,4.6407929950975575,-122.99602301490486,13.97,8.9,1.46
7060,73,14014.913553227956,0.4301881614277964,160.58138138327712,8.96,1.05,2.19
7060,73,14014.913553227956,0.4301881614277964,160.58138138327712,5.76,4.5,0.62
7060,73,14014.913553227956,0.4301881614277964,160.58138138327712,12.12,7.64,0.74
7060,73,14014.913553227956,0.4301881614277964,160.58138138327712,13.19,1.73,2.39
7060,73,14014.913553227956,0.4301881614277964,160.58138138327712,1.57,9.98,2.09
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,17.01,7.26,1.31
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,0.89,9.74,1.94
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,6.97,8.38,1.36
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,13.25,9.17,1.65
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,0.73,7.41,1.76
2654,95,22383.5947553247,-0.377173595834426,271.4482785024252,6.8,9.96,1.65
